ppt_id,day,temp,pcp,albedo,wind,rh
488,63,14,1,3.0,24,88.5
488,63,-1,3,2.25,4,36.0
488,63,-4,1,1.5,32,60.0
488,64,-14,0,2.7,40,66.0
488,64,0,1,2.4,18,37.5
488,64,-15,1,1.65,12,78.0
488,64,-19,3,1.8,24,37.5
488,65,1,2,2.1,6,78.0
488,65,14,2,2.55,28,21.0
488,65,-14,3,2.4,40,15.0
488,65,-13,1,3.0,4,90.0
488,66,-17,3,2.4,10,34.5
488,66,-8,0,2.7,20,54.0
488,66,-19,0,2.55,22,64.5
488,66,-8,0,1.95,24,16.5
488,67,-17,1,3.0,18,27.0
488,67,-5,1,2.55,12,69.0
488,67,4,3,2.25,22,40.5
488,67,13,0,2.25,8,37.5
488,68,-16,3,1.65,4,67.5
488,68,12,0,2.4,40,84.0
488,68,15,3,2.55,32,82.5
488,68,-9,0,1.95,4,22.5
488,69,0,0,1.5,4,30.0
488,69,9,3,2.7,16,88.5
488,69,1,3,1.5,34,37.5
488,69,5,0,2.25,32,82.5
488,70,4,0,2.55,8,15.0
488,70,-1,3,1.8,8,21.0
488,70,11,0,3.0,28,27.0
488,70,2,1,1.95,16,46.5
488,71,15,0,3.0,28,34.5
488,71,-16,3,2.4,36,46.5
488,71,4,3,2.25,34,24.0
488,71,-16,3,2.7,32,28.5
488,72,15,0,2.1,36,87.0
488,72,-10,1,1.5,0,51.0
488,72,2,1,2.55,34,45.0
488,72,1,1,2.7,16,49.5
488,73,-20,0,2.85,14,81.0
488,73,14,0,1.95,10,27.0
488,73,1,1,2.25,30,18.0
488,73,14,2,2.1,6,63.0
488,74,-8,1,2.1,2,51.0
488,74,2,0,3.0,36,48.0
488,74,-6,0,2.25,14,25.5
488,74,-15,3,2.25,28,21.0
488,75,2,0,1.65,22,18.0
488,75,-14,3,1.65,4,36.0
488,75,5,2,2.25,28,16.5
488,75,-19,3,1.65,38,52.5
488,76,-8,1,3.0,30,36.0
488,76,-15,0,1.95,2,67.5
488,76,-13,0,1.65,38,43.5
488,76,11,2,1.95,20,27.0
488,77,-5,3,1.95,36,55.5
488,77,-20,3,2.7,10,15.0
488,77,12,0,1.5,4,76.5
488,77,-7,1,2.7,10,70.5
488,78,-5,3,1.5,8,40.5
488,78,10,2,1.8,0,22.5
488,78,-13,1,2.7,20,49.5
488,78,-3,1,2.85,4,52.5
488,79,-13,0,2.25,38,57.0
488,79,-3,2,2.7,40,43.5
488,79,-17,1,3.0,8,36.0
488,79,-1,1,2.85,28,82.5
488,80,12,0,1.65,2,37.5
488,80,2,3,2.4,40,36.0
488,80,4,0,2.4,38,58.5
488,80,11,1,2.4,6,19.5
488,81,-9,3,1.8,4,39.0
488,81,14,1,1.95,28,85.5
488,81,2,1,2.1,8,70.5
488,81,-7,3,2.4,24,45.0
488,82,-10,0,2.25,0,66.0
488,82,-10,1,2.1,22,87.0
488,82,12,1,1.95,34,40.5
488,82,-5,3,3.0,20,61.5
488,83,-6,3,3.0,16,82.5
488,83,-17,3,1.8,30,51.0
488,83,-8,3,2.85,8,25.5
488,83,5,1,2.7,18,27.0
488,84,6,3,1.8,12,43.5
488,84,-1,2,2.7,20,82.5
488,84,8,2,3.0,38,52.5
488,84,5,1,2.4,34,60.0
488,85,-15,1,2.1,0,46.5
488,85,-18,1,2.4,0,75.0
488,85,11,3,1.8,30,72.0
488,85,12,1,1.65,12,48.0
488,86,5,2,2.25,16,70.5
488,86,15,0,2.1,6,28.5
488,86,-17,2,2.55,24,64.5
488,86,-6,1,2.4,4,60.0
488,87,-10,0,1.8,2,30.0
488,87,7,0,1.95,20,72.0
488,87,12,3,2.7,26,21.0
488,87,-17,2,2.1,30,33.0
488,88,-12,1,2.1,10,79.5
488,88,-13,1,2.25,6,60.0
488,88,13,2,2.85,30,55.5
488,88,9,3,2.85,10,64.5
488,89,-3,2,2.55,2,37.5
488,89,15,3,2.55,18,25.5
488,89,1,2,1.5,26,45.0
488,89,-13,0,2.55,6,21.0
488,90,-3,1,3.0,10,82.5
488,90,-16,0,1.95,26,76.5
488,90,-5,2,2.85,34,48.0
488,90,0,0,2.85,38,61.5
488,91,8,0,2.55,24,19.5
488,91,30,0,12,7.5,30.0
488,91,49,4,17,25.5,34.5
488,91,37,4,18,22.5,63.0
488,92,35,0,20,24.0,24.0
488,92,51,0,19,16.5,88.5
488,92,49,0,11,18.0,75.0
488,92,20,4,12,4.5,90.0
488,93,54,6,16,9.0,61.5
488,93,39,6,17,22.5,19.5
488,93,47,4,11,19.5,55.5
488,93,47,0,10,6.0,52.5
488,94,38,4,18,27.0,37.5
488,94,27,0,19,30.0,45.0
488,94,40,6,10,0.0,39.0
488,94,37,4,13,0.0,70.5
488,95,33,0,17,16.5,85.5
488,95,26,4,18,22.5,48.0
488,95,46,2,15,22.5,75.0
488,95,40,4,12,28.5,15.0
488,96,23,2,18,0.0,21.0
488,96,45,4,17,6.0,88.5
488,96,36,6,15,30.0,18.0
488,96,30,2,16,7.5,69.0
488,97,39,2,11,6.0,67.5
488,97,35,4,15,6.0,37.5
488,97,49,6,14,22.5,46.5
488,97,28,0,16,13.5,70.5
488,98,55,6,16,16.5,63.0
488,98,38,0,13,10.5,66.0
488,98,48,6,16,15.0,39.0
488,98,40,2,13,25.5,64.5
488,99,55,2,19,25.5,48.0
488,99,36,4,18,18.0,30.0
488,99,44,6,19,9.0,64.5
488,99,38,2,19,30.0,34.5
488,100,31,2,12,25.5,21.0
488,100,20,6,13,24.0,69.0
488,100,41,0,19,15.0,57.0
488,100,29,2,14,10.5,42.0
488,101,43,6,20,16.5,67.5
488,101,28,0,20,6.0,30.0
488,101,54,4,11,13.5,61.5
488,101,43,6,11,19.5,82.5
488,102,55,0,17,27.0,57.0
488,102,37,2,14,9.0,37.5
488,102,30,0,10,16.5,85.5
488,102,26,2,12,0.0,19.5
488,103,41,2,10,6.0,85.5
488,103,52,2,10,15.0,88.5
488,103,31,0,15,19.5,88.5
488,103,51,6,20,10.5,36.0
488,104,30,0,18,30.0,70.5
488,104,54,6,15,27.0,52.5
488,104,25,2,10,24.0,36.0
488,104,49,4,12,15.0,70.5
488,105,42,2,20,27.0,31.5
488,105,46,6,18,13.5,49.5
488,105,37,0,18,25.5,84.0
488,105,41,0,13,1.5,22.5
488,106,48,6,11,30.0,18.0
488,106,47,2,16,12.0,22.5
488,106,41,6,15,18.0,30.0
488,106,41,4,15,0.0,78.0
488,107,26,4,12,18.0,87.0
488,107,33,0,20,13.5,39.0
488,107,53,4,19,28.5,24.0
488,107,46,0,19,24.0,64.5
488,108,37,0,11,25.5,79.5
488,108,36,0,12,13.5,28.5
488,108,38,2,18,16.5,46.5
488,108,42,0,19,10.5,49.5
488,109,34,6,15,30.0,87.0
488,109,30,4,17,12.0,43.5
488,109,28,2,13,24.0,81.0
488,109,32,6,11,1.5,84.0
488,110,33,4,17,4.5,85.5
488,110,45,4,16,30.0,82.5
488,110,36,4,17,16.5,66.0
488,110,52,6,19,30.0,58.5
488,111,40,0,13,28.5,87.0
488,111,53,0,19,12.0,52.5
488,111,21,4,16,9.0,37.5
488,111,36,0,16,22.5,43.5
488,112,43,0,12,9.0,46.5
488,112,48,2,20,27.0,70.5
488,112,26,6,18,16.5,16.5
488,112,36,6,11,27.0,85.5
488,113,20,2,18,9.0,30.0
488,113,48,6,16,15.0,81.0
488,113,22,4,16,24.0,60.0
488,113,49,6,17,22.5,30.0
488,114,35,4,11,30.0,28.5
488,114,31,4,20,4.5,31.5
488,114,31,2,17,4.5,82.5
488,114,35,4,10,18.0,63.0
488,115,38,0,13,19.5,61.5
488,115,21,6,20,21.0,82.5
488,115,42,0,11,10.5,37.5
488,115,55,0,20,27.0,54.0
488,116,35,4,11,25.5,16.5
488,116,33,2,14,7.5,45.0
488,116,55,2,11,7.5,15.0
488,116,51,6,11,19.5,57.0
488,117,50,0,14,19.5,72.0
488,117,52,4,19,1.5,87.0
488,117,28,2,14,18.0,64.5
488,117,41,2,17,4.5,66.0
488,118,21,2,10,9.0,57.0
488,118,54,4,14,6.0,63.0
488,118,47,2,19,0.0,88.5
488,118,36,0,10,10.5,87.0
488,119,42,4,15,12.0,25.5
488,119,45,4,11,12.0,22.5
488,119,51,4,18,0.0,84.0
488,119,53,4,15,18.0,22.5
488,120,46,0,13,6.0,39.0
488,120,31,0,18,28.5,21.0
488,120,20,2,11,1.5,49.5
488,120,27,0,19,16.5,79.5
488,121,37,2,13,10.5,70.5
488,121,49,4,17,25.5,67.5
488,121,51,4,17,19.5,76.5
488,121,27,2,14,7.5,48.0
488,122,45,0,20,9.0,52.5
488,122,29,4,10,19.5,43.5
488,122,40,0,10,7.5,37.5
488,122,44,6,13,30.0,72.0
488,123,43,6,10,12.0,37.5
488,123,39,4,11,13.5,40.5
488,123,36,2,12,22.5,67.5
488,123,22,2,11,15.0,42.0
488,124,51,0,11,18.0,21.0
488,124,38,0,12,3.0,31.5
488,124,25,4,10,19.5,55.5
488,124,33,6,11,28.5,21.0
488,125,48,2,18,10.5,48.0
488,125,32,0,19,28.5,60.0
488,125,50,6,15,16.5,24.0
488,125,53,0,11,21.0,52.5
488,126,23,6,17,24.0,60.0
488,126,39,2,10,24.0,21.0
488,126,51,0,11,0.0,58.5
488,126,21,2,12,24.0,64.5
488,127,31,0,13,10.5,75.0
488,127,36,0,16,12.0,52.5
488,127,26,0,15,30.0,78.0
488,127,30,6,18,12.0,72.0
488,128,53,2,19,22.5,18.0
488,128,37,2,17,12.0,87.0
488,128,30,4,15,3.0,88.5
488,128,21,2,19,16.5,45.0
488,129,45,4,12,1.5,73.5
488,129,40,0,18,7.5,19.5
488,129,23,6,20,21.0,69.0
488,129,49,4,15,15.0,54.0
488,130,20,6,10,0.0,25.5
488,130,49,2,20,6.0,45.0
488,130,41,2,10,3.0,79.5
488,130,36,0,20,12.0,73.5
488,131,25,2,15,12.0,72.0
488,131,38,6,20,24.0,75.0
488,131,50,0,16,28.5,16.5
488,131,27,4,13,12.0,36.0
488,132,45,6,12,4.5,21.0
488,132,54,0,19,4.5,51.0
488,132,53,2,13,7.5,66.0
488,132,27,6,13,9.0,42.0
488,133,44,6,14,27.0,45.0
488,133,50,2,11,13.5,24.0
488,133,29,2,13,22.5,48.0
488,133,20,2,14,15.0,54.0
488,134,23,0,14,10.5,64.5
488,134,51,2,18,30.0,67.5
488,134,22,6,14,15.0,15.0
488,134,42,6,13,16.5,31.5
488,135,36,6,20,19.5,54.0
488,135,49,6,16,24.0,16.5
488,135,29,4,16,21.0,51.0
488,135,28,4,12,15.0,33.0
488,136,50,0,13,21.0,66.0
488,136,48,0,16,7.5,79.5
488,136,40,0,13,12.0,79.5
488,136,51,2,12,15.0,19.5
488,137,51,6,20,4.5,51.0
488,137,46,4,15,21.0,42.0
488,137,23,0,20,27.0,69.0
488,137,42,2,19,12.0,88.5
488,138,51,2,13,0.0,87.0
488,138,51,0,17,13.5,69.0
488,138,48,6,15,15.0,28.5
488,138,36,6,10,24.0,57.0
488,139,46,4,13,27.0,21.0
488,139,21,2,20,1.5,90.0
488,139,53,0,11,27.0,88.5
488,139,28,0,18,10.5,25.5
488,140,50,6,10,1.5,69.0
488,140,33,2,16,1.5,52.5
488,140,46,6,17,0.0,82.5
488,140,32,2,11,27.0,37.5
488,141,52,6,19,12.0,73.5
488,141,50,6,13,21.0,64.5
488,141,40,0,12,28.5,66.0
488,141,28,2,19,15.0,70.5
488,142,36,6,18,28.5,15.0
488,142,35,2,18,25.5,18.0
488,142,20,4,10,6.0,15.0
488,142,45,0,18,24.0,36.0
488,143,45,0,14,24.0,31.5
488,143,20,2,12,0.0,45.0
488,143,34,4,16,24.0,33.0
488,143,29,0,13,24.0,60.0
488,144,31,4,12,28.5,43.5
488,144,25,0,16,25.5,88.5
488,144,33,0,14,13.5,18.0
488,144,26,4,10,15.0,21.0
488,145,42,6,18,28.5,27.0
488,145,46,0,11,4.5,46.5
488,145,50,0,16,12.0,87.0
488,145,22,2,18,22.5,67.5
488,146,48,0,13,24.0,18.0
488,146,22,0,20,25.5,30.0
488,146,20,4,11,28.5,42.0
488,146,34,4,11,28.5,46.5
488,147,45,2,18,12.0,64.5
488,147,23,6,15,12.0,72.0
488,147,40,6,16,30.0,66.0
488,147,50,4,20,9.0,28.5
488,148,39,2,10,15.0,15.0
488,148,24,4,12,12.0,16.5
488,148,50,2,13,27.0,88.5
488,148,47,4,12,4.5,27.0
488,149,29,2,13,13.5,28.5
488,149,20,0,11,22.5,54.0
488,149,47,4,17,12.0,82.5
488,149,29,0,11,4.5,61.5
488,150,41,4,20,15.0,64.5
488,150,49,4,11,4.5,34.5
488,150,29,4,14,1.5,19.5
488,150,34,2,17,9.0,61.5
488,151,37,4,20,30.0,31.5
488,151,43,6,15,13.5,48.0
488,151,22,6,10,25.5,25.5
488,151,50,0,11,10.5,88.5
488,152,25,2,16,4.5,70.5
488,152,30,4,17,30.0,34.5
488,152,34,4,17,3.0,34.5
488,152,36,0,16,12.0,46.5
488,153,34,6,15,18.0,70.5
488,153,45,0,18,22.5,66.0
488,153,23,4,10,18.0,66.0
488,153,44,0,18,12.0,57.0
488,154,47,0,11,15.0,57.0
488,154,35,6,19,15.0,58.5
488,154,26,0,15,7.5,64.5
488,154,46,4,16,10.5,72.0
488,155,39,2,11,21.0,34.5
488,155,41,6,18,24.0,28.5
488,155,39,2,14,18.0,60.0
488,155,34,2,13,9.0,37.5
488,156,39,0,17,28.5,19.5
488,156,46,2,14,13.5,87.0
488,156,26,2,13,18.0,79.5
488,156,38,2,16,18.0,15.0
488,157,48,4,20,15.0,58.5
488,157,41,2,18,9.0,66.0
488,157,25,0,12,25.5,45.0
488,157,53,2,19,27.0,54.0
488,158,23,4,15,16.5,31.5
488,158,29,6,11,19.5,45.0
488,158,39,6,16,24.0,49.5
488,158,28,0,17,19.5,54.0
488,159,52,2,13,16.5,36.0
488,159,38,4,20,25.5,63.0
488,159,48,0,14,21.0,85.5
488,159,45,4,18,18.0,24.0
488,160,45,0,13,27.0,58.5
488,160,53,4,19,30.0,79.5
488,160,33,4,10,28.5,64.5
488,160,26,4,14,21.0,90.0
488,161,44,0,15,10.5,81.0
488,161,21,2,10,28.5,84.0
488,161,26,4,16,30.0,78.0
488,161,47,2,11,21.0,70.5
488,162,38,2,15,19.5,19.5
488,162,23,6,20,9.0,58.5
488,162,28,0,13,0.0,25.5
488,162,54,4,16,24.0,37.5
488,163,35,0,14,21.0,84.0
488,163,32,4,12,24.0,90.0
488,163,46,4,16,21.0,18.0
488,163,42,6,20,21.0,82.5
488,164,52,2,13,15.0,34.5
488,164,53,6,17,22.5,34.5
488,164,46,6,12,16.5,81.0
488,164,24,0,17,22.5,37.5
488,165,24,2,11,21.0,18.0
488,165,51,4,15,25.5,25.5
488,165,49,2,15,0.0,58.5
488,165,49,4,17,18.0,19.5
488,166,48,2,16,18.0,58.5
488,166,29,4,19,6.0,49.5
488,166,35,4,13,30.0,43.5
488,166,53,4,16,0.0,81.0
488,167,36,4,14,6.0,61.5
488,167,54,4,13,16.5,18.0
488,167,23,6,14,13.5,88.5
488,167,27,6,16,13.5,67.5
488,168,23,6,11,12.0,46.5
488,168,24,0,17,15.0,48.0
488,168,43,2,14,15.0,43.5
488,168,51,4,18,13.5,21.0
488,169,55,2,19,15.0,33.0
488,169,26,4,17,4.5,31.5
488,169,34,0,16,28.5,42.0
488,169,42,4,12,13.5,67.5
488,170,54,2,14,30.0,73.5
488,170,20,0,16,25.5,81.0
488,170,24,6,14,22.5,67.5
488,170,38,0,19,28.5,21.0
488,171,25,6,13,19.5,72.0
488,171,23,0,12,12.0,42.0
488,171,39,2,12,7.5,30.0
488,171,28,2,13,22.5,31.5
488,172,50,0,10,18.0,79.5
488,172,28,2,16,9.0,79.5
488,172,24,4,17,28.5,87.0
488,172,35,0,11,13.5,33.0
488,173,22,2,11,15.0,31.5
488,173,42,0,14,0.0,52.5
488,173,25,2,20,13.5,28.5
488,173,51,4,17,18.0,37.5
488,174,30,4,10,21.0,36.0
488,174,48,6,10,16.5,70.5
488,174,43,6,10,6.0,18.0
488,174,32,4,14,4.5,60.0
488,175,23,6,10,24.0,30.0
488,175,43,6,19,13.5,72.0
488,175,39,6,17,7.5,57.0
488,175,37,6,20,7.5,90.0
488,176,30,2,12,24.0,51.0
488,176,37,2,13,12.0,33.0
488,176,34,2,10,3.0,15.0
488,176,50,6,12,6.0,39.0
488,177,38,0,20,6.0,79.5
488,177,24,6,14,27.0,69.0
488,177,47,4,15,21.0,69.0
488,177,28,0,14,18.0,25.5
488,178,29,6,11,25.5,45.0
488,178,41,2,12,19.5,78.0
488,178,20,6,20,19.5,22.5
488,178,34,6,10,15.0,60.0
488,179,27,0,11,24.0,70.5
488,179,22,0,13,24.0,64.5
488,179,24,2,19,16.5,36.0
488,179,47,4,17,27.0,46.5
488,180,36,4,18,4.5,15.0
488,180,52,2,15,1.5,58.5
488,180,33,6,13,30.0,37.5
488,180,54,6,18,10.5,46.5
488,181,42,2,11,22.5,42.0
488,181,34,4,17,30.0,36.0
488,181,44,6,12,30.0,40.5
488,181,44,6,20,30.0,90.0
488,182,38,0,20,28.5,18.0
488,182,54,4,17,7.5,88.5
488,182,37,6,13,28.5,39.0
488,182,44,4,20,3.0,39.0
488,183,85,0.75,40,19,23
488,183,72,0.5,32,5,47
488,183,83,0.75,40,10,48
488,183,62,0.75,36,18,26
488,184,61,0.25,40,1,39
488,184,71,0.75,34,2,47
488,184,88,0.25,30,16,40
488,184,76,0.5,30,3,53
488,185,89,0.0,26,1,20
488,185,67,0.0,20,11,33
488,185,75,0.0,26,5,21
488,185,62,0.75,36,19,57
488,186,80,0.25,26,15,14
488,186,64,0.0,30,10,59
488,186,93,0.25,30,2,17
488,186,74,0.5,34,9,23
488,187,77,0.5,28,3,11
488,187,80,0.0,38,3,53
488,187,64,0.5,20,5,35
488,187,72,0.25,32,1,16
488,188,73,0.0,26,8,16
488,188,86,0.0,20,8,59
488,188,81,0.5,26,13,29
488,188,66,0.75,36,18,22
488,189,73,0.5,36,11,11
488,189,65,0.0,32,9,25
488,189,78,0.75,22,12,48
488,189,95,0.25,32,14,19
488,190,64,0.0,26,5,37
488,190,79,0.75,32,15,21
488,190,95,0.5,32,11,23
488,190,89,0.0,36,5,37
488,191,69,0.25,24,9,41
488,191,78,0.75,36,0,15
488,191,90,0.5,26,11,60
488,191,88,0.5,38,6,16
488,192,61,0.5,32,17,55
488,192,93,0.75,28,19,58
488,192,71,0.75,24,20,29
488,192,63,0.25,32,9,27
488,193,77,0.5,20,12,15
488,193,88,0.0,32,9,51
488,193,61,0.25,32,6,25
488,193,88,0.25,24,14,38
488,194,80,0.0,40,19,42
488,194,76,0.25,28,6,20
488,194,61,0.5,28,1,14
488,194,84,0.25,30,5,32
488,195,88,0.0,32,18,48
488,195,88,0.75,40,2,35
488,195,60,0.75,32,15,15
488,195,92,0.25,20,11,43
488,196,80,0.25,30,2,25
488,196,63,0.75,32,19,23
488,196,77,0.0,32,5,22
488,196,69,0.75,32,13,29
488,197,67,0.5,38,19,21
488,197,77,0.25,22,2,57
488,197,88,0.75,26,4,52
488,197,65,0.25,34,1,51
488,198,87,0.5,22,10,57
488,198,71,0.0,32,18,36
488,198,86,0.0,28,7,42
488,198,65,0.25,28,1,42
488,199,74,0.5,20,7,57
488,199,76,0.5,34,15,57
488,199,92,0.25,34,18,14
488,199,64,0.0,38,14,35
488,200,83,0.5,22,19,17
488,200,81,0.75,24,13,38
488,200,71,0.0,30,20,30
488,200,95,0.25,22,14,29
488,201,72,0.25,40,17,35
488,201,88,0.0,30,12,54
488,201,93,0.25,34,10,23
488,201,73,0.5,24,17,23
488,202,70,0.25,40,2,16
488,202,93,0.5,38,1,29
488,202,60,0.0,32,7,58
488,202,81,0.5,38,17,18
488,203,76,0.25,40,2,10
488,203,87,0.75,32,18,21
488,203,67,0.75,22,18,33
488,203,94,0.25,36,9,31
488,204,75,0.0,20,7,39
488,204,87,0.25,36,13,45
488,204,79,0.5,38,4,46
488,204,60,0.5,22,19,30
488,205,84,0.0,20,7,45
488,205,77,0.25,34,14,35
488,205,67,0.5,38,3,15
488,205,60,0.25,22,5,40
488,206,60,0.0,40,7,47
488,206,85,0.25,38,4,56
488,206,78,0.25,28,5,54
488,206,73,0.25,22,8,31
488,207,91,0.25,28,14,57
488,207,68,0.25,24,17,39
488,207,83,0.5,30,8,21
488,207,69,0.75,30,1,13
488,208,83,0.0,34,13,32
488,208,62,0.0,34,18,15
488,208,73,0.5,34,10,37
488,208,80,0.0,38,11,23
488,209,64,0.5,26,19,49
488,209,64,0.5,38,17,13
488,209,65,0.25,34,1,53
488,209,95,0.25,34,20,36
488,210,85,0.0,34,4,37
488,210,74,0.0,22,18,13
488,210,88,0.75,28,12,33
488,210,64,0.75,32,16,39
488,211,68,0.75,26,6,23
488,211,67,0.25,40,14,42
488,211,83,0.0,24,8,10
488,211,62,0.75,24,3,21
488,212,75,0.5,26,14,20
488,212,62,0.75,24,20,29
488,212,72,0.75,28,3,48
488,212,88,0.5,24,3,55
488,213,66,0.0,24,6,15
488,213,78,0.5,28,10,29
488,213,71,0.25,22,9,34
488,213,67,0.75,22,17,34
488,214,64,0.75,28,14,54
488,214,65,0.5,36,14,48
488,214,63,0.75,40,14,37
488,214,64,0.75,20,7,17
488,215,64,0.5,40,7,38
488,215,67,0.75,20,11,39
488,215,82,0.25,28,16,38
488,215,76,0.5,36,3,58
488,216,84,0.5,40,15,51
488,216,63,0.5,24,12,16
488,216,74,0.5,36,20,47
488,216,75,0.75,26,11,18
488,217,71,0.75,20,18,21
488,217,82,0.0,28,12,16
488,217,85,0.75,20,13,14
488,217,72,0.25,34,3,60
488,218,95,0.0,40,2,11
488,218,78,0.5,30,20,50
488,218,85,0.25,40,19,53
488,218,95,0.0,24,16,45
488,219,72,0.0,38,15,25
488,219,75,0.75,36,17,25
488,219,80,0.75,36,5,45
488,219,66,0.5,20,9,24
488,220,95,0.25,30,19,21
488,220,79,0.0,32,0,39
488,220,89,0.5,32,7,18
488,220,88,0.5,38,7,26
488,221,66,0.5,20,8,21
488,221,66,0.25,34,19,44
488,221,69,0.25,36,10,56
488,221,76,0.5,22,18,25
488,222,87,0.0,22,6,51
488,222,82,0.0,34,17,13
488,222,62,0.25,30,5,56
488,222,71,0.0,36,9,48
488,223,76,0.25,34,3,26
488,223,62,0.0,30,18,56
488,223,88,0.5,36,16,46
488,223,93,0.0,34,10,55
488,224,64,0.0,38,12,21
488,224,89,0.0,26,17,41
488,224,92,0.0,32,11,34
488,224,87,0.25,20,7,29
488,225,74,0.5,34,7,13
488,225,90,0.5,32,11,55
488,225,72,0.0,26,2,56
488,225,95,0.0,32,8,31
488,226,91,0.5,28,16,49
488,226,64,0.25,38,20,28
488,226,89,0.25,40,8,27
488,226,69,0.5,26,7,38
488,227,61,0.75,22,18,17
488,227,62,0.5,36,13,22
488,227,82,0.5,34,0,50
488,227,90,0.75,32,16,38
488,228,79,0.5,38,13,45
488,228,76,0.5,38,16,50
488,228,74,0.5,36,18,48
488,228,92,0.25,20,7,15
488,229,69,0.0,40,20,50
488,229,72,0.0,32,4,45
488,229,80,0.75,36,9,20
488,229,93,0.25,28,9,40
488,230,88,0.25,36,12,40
488,230,91,0.0,40,0,59
488,230,77,0.75,28,2,48
488,230,63,0.75,28,20,39
488,231,75,0.5,36,19,53
488,231,74,0.25,20,2,29
488,231,79,0.5,26,19,33
488,231,79,0.0,22,5,27
488,232,69,0.25,40,18,51
488,232,66,0.75,26,1,21
488,232,76,0.25,24,6,22
488,232,72,0.75,22,18,45
488,233,60,0.0,32,2,30
488,233,71,0.75,28,7,36
488,233,92,0.75,38,14,13
488,233,77,0.5,22,7,52
488,234,80,0.25,30,2,24
488,234,70,0.75,26,3,51
488,234,91,0.5,36,8,23
488,234,87,0.5,24,1,23
488,235,90,0.5,38,3,29
488,235,87,0.5,32,15,47
488,235,94,0.25,22,5,25
488,235,81,0.0,30,5,57
488,236,87,0.25,34,0,28
488,236,85,0.5,32,16,23
488,236,68,0.25,36,4,11
488,236,87,0.5,26,0,56
488,237,72,0.5,40,2,17
488,237,78,0.25,22,1,24
488,237,79,0.0,24,4,23
488,237,61,0.0,28,6,15
488,238,75,0.0,40,1,26
488,238,94,0.25,22,18,20
488,238,65,0.75,30,4,18
488,238,93,0.75,32,16,19
488,239,69,0.25,28,15,28
488,239,68,0.5,32,12,46
488,239,64,0.0,32,6,23
488,239,79,0.25,22,19,17
488,240,68,0.75,34,17,40
488,240,63,0.0,40,5,50
488,240,87,0.75,24,5,12
488,240,90,0.75,40,8,36
488,241,67,0.25,38,13,46
488,241,62,0.25,38,5,59
488,241,65,0.0,40,0,56
488,241,66,0.75,26,12,25
488,242,84,0.25,34,5,43
488,242,67,0.5,34,13,18
488,242,85,0.25,26,6,57
488,242,79,0.0,34,2,48
488,243,94,0.0,38,13,12
488,243,88,0.25,20,11,33
488,243,80,0.75,26,5,38
488,243,76,0.75,24,1,22
488,244,82,0.0,38,0,43
488,244,85,0.5,28,9,45
488,244,85,0.25,28,17,48
488,244,67,0.0,34,17,18
488,245,73,0.5,34,15,46
488,245,84,0.5,40,12,38
488,245,66,0.25,28,6,43
488,245,77,0.25,24,3,51
488,246,87,0.0,32,4,57
488,246,77,0.75,26,12,47
488,246,66,0.25,36,13,55
488,246,83,0.75,22,6,34
488,247,61,0.5,28,0,39
488,247,79,0.25,24,1,52
488,247,64,0.75,22,19,16
488,247,74,0.75,26,14,54
488,248,76,0.5,24,12,38
488,248,73,0.5,24,5,27
488,248,76,0.75,30,16,57
488,248,60,0.25,40,19,49
488,249,72,0.5,30,8,34
488,249,76,0.75,40,8,58
488,249,70,0.25,24,17,29
488,249,89,0.0,34,6,45
488,250,78,0.75,32,18,11
488,250,82,0.25,32,8,43
488,250,70,0.0,30,4,58
488,250,88,0.5,26,8,25
488,251,95,0.0,38,19,27
488,251,64,0.25,38,8,43
488,251,65,0.0,26,16,31
488,251,62,0.0,38,8,60
488,252,92,0.25,28,12,18
488,252,76,0.5,24,13,38
488,252,63,0.25,34,20,14
488,252,92,0.0,28,1,30
488,253,75,0.0,20,20,11
488,253,78,0.25,20,9,43
488,253,61,0.5,28,10,58
488,253,79,0.5,36,20,20
488,254,65,0.5,26,9,24
488,254,66,0.75,38,4,48
488,254,60,0.5,24,19,18
488,254,62,0.0,38,20,41
488,255,91,0.5,22,8,54
488,255,63,0.5,24,19,23
488,255,71,0.0,36,12,10
488,255,68,0.5,28,18,27
488,256,80,0.25,24,10,10
488,256,93,0.75,30,8,25
488,256,74,0.0,24,7,47
488,256,69,0.5,24,16,17
488,257,73,0.25,22,13,54
488,257,78,0.0,34,6,43
488,257,78,0.25,22,1,27
488,257,61,0.5,24,19,32
488,258,86,0.25,22,2,38
488,258,82,0.25,22,1,17
488,258,79,0.75,28,5,13
488,258,85,0.5,24,4,45
488,259,81,0.5,26,6,27
488,259,94,0.0,34,16,11
488,259,62,0.5,36,19,49
488,259,81,0.75,38,15,42
488,260,85,0.75,22,10,13
488,260,73,0.0,38,15,55
488,260,92,0.75,24,12,55
488,260,91,0.25,34,0,43
488,261,87,0.5,36,15,54
488,261,81,0.75,40,13,48
488,261,93,0.75,28,11,13
488,261,66,0.5,40,9,55
488,262,61,0.25,38,3,49
488,262,77,0.0,38,7,55
488,262,85,0.75,24,6,22
488,262,61,0.0,40,12,26
488,263,70,0.75,28,10,12
488,263,82,0.25,26,19,48
488,263,68,0.25,26,17,40
488,263,61,0.5,26,7,60
488,264,70,0.25,28,7,46
488,264,65,0.0,24,18,45
488,264,72,0.75,20,1,22
488,264,79,0.0,40,3,26
488,265,64,0.0,34,10,48
488,265,79,0.25,28,7,39
