OID_,ppt_id,veg_sz_cla,strmap_id,RxBase,Rx50,Rx30,Rx0
,2784,11,1384,16,13,7,1
,1277,11,1384,16,13,7,1
,4210,23,1529,16,13,7,1
,6688,29,2188,16,19,13,7
,4013,25,2188,16,19,13,7
,974,21,2333,16,13,7,1
,4498,21,2333,16,13,7,1
,5554,31,1744,16,13,7,1
,683,11,1384,16,13,7,1
,1536,11,1384,16,13,7,1
,5997,11,1384,16,13,7,1
,5178,31,1744,16,13,7,1
,1859,11,1384,16,13,7,1
,7302,21,2333,16,13,7,1
,390,21,2333,16,13,7,1
,4273,21,2333,16,13,7,1
,2550,21,2333,16,13,7,1
,4913,11,1384,16,13,7,1
,7342,21,2333,16,13,7,1
,3590,11,1384,16,13,7,1
,7384,29,2188,16,19,13,7
,118,31,1744,16,13,7,1
,3011,21,2333,16,13,7,1
,9309,22,642,16,13,7,1
,6669,11,1384,16,13,7,1
,2064,29,2188,16,19,13,7
,6144,34,2188,16,13,7,1
,3245,11,1384,16,13,7,1
,3977,11,1384,16,13,7,1
,3129,21,2333,16,13,7,1
,3931,14,2188,16,13,7,1
,5856,11,1384,16,13,7,1
,305,11,1384,16,13,7,1
,4599,31,1744,16,13,7,1
,4430,21,2333,16,13,7,1
,3102,21,2333,16,13,7,1
,4517,11,1384,16,13,7,1
,1430,24,2022,16,13,7,1
,1594,11,1384,16,13,7,1
,1997,21,2333,16,13,7,1
,2494,29,2188,16,19,13,7
,3086,21,2333,16,13,7,1
,2597,21,2333,16,13,7,1
,1461,11,1384,16,13,7,1
,5380,29,2188,16,19,13,7
,3276,11,1384,16,13,7,1
,1644,31,1744,16,13,7,1
,3586,11,1384,16,13,7,1
,1778,11,1384,16,13,7,1
,4173,11,1384,16,13,7,1
,9323,31,1744,16,13,7,1
,7639,31,1744,16,13,7,1
,5741,11,1384,16,13,7,1
,4390,21,2333,16,13,7,1
,883,21,2333,16,13,7,1
,4547,21,2333,16,13,7,1
,8428,21,2333,16,13,7,1
,2974,31,1744,16,13,7,1
,7263,29,2188,16,19,13,7
,6027,23,1529,16,13,7,1
,5362,35,2188,16,19,13,7
,4732,21,2333,16,13,7,1
,1088,12,2188,16,13,7,1
,257,11,1384,16,13,7,1
,7589,28,2188,16,19,13,7
,391,11,1384,16,13,7,1
,793,31,1744,16,13,7,1
,783,11,1384,16,13,7,1
,891,31,1744,16,13,7,1
,1914,29,2188,16,19,13,7
,4897,11,1384,16,13,7,1
,3566,21,2333,16,13,7,1
,4129,11,1384,16,13,7,1
,5606,21,2333,16,13,7,1
,5110,31,1744,16,13,7,1
,1365,11,1384,16,13,7,1
,1050,21,2333,16,13,7,1
,3665,11,1384,16,13,7,1
,859,11,1384,16,13,7,1
,9005,22,642,16,13,7,1
,4385,19,2188,16,19,13,7
,3800,21,2333,16,13,7,1
,4382,11,1384,16,13,7,1
,4123,21,2333,16,13,7,1
,1810,21,2333,16,13,7,1
,2290,21,2333,16,13,7,1
,379,23,1529,16,13,7,1
,1709,11,1384,16,13,7,1
,195,24,2022,16,13,7,1
,5334,31,1744,16,13,7,1
,3890,11,1384,16,13,7,1
,3805,11,1384,16,13,7,1
,2762,11,1384,16,13,7,1
,8213,31,1744,16,13,7,1
,6516,31,1744,16,13,7,1
,1674,11,1384,16,13,7,1
,479,13,2188,16,13,7,1
,3903,11,1384,16,13,7,1
,1326,11,1384,16,13,7,1
,8298,11,1384,16,13,7,1
,7119,21,2333,16,13,7,1
,1848,11,1384,16,13,7,1
,5010,11,1384,16,13,7,1
,757,22,642,16,13,7,1
,6713,11,1384,16,13,7,1
,7531,11,1384,16,13,7,1
,1791,11,1384,16,13,7,1
,4805,21,2333,16,13,7,1
,6694,11,1384,16,13,7,1
,3107,21,2333,16,13,7,1
,7311,21,2333,16,13,7,1
,4313,11,1384,16,13,7,1
,3197,21,2333,16,13,7,1
,542,11,1384,16,13,7,1
,4594,11,1384,16,13,7,1
,6684,11,1384,16,13,7,1
,1814,15,2188,16,19,13,7
,3554,31,1744,16,13,7,1
,4642,11,1384,16,13,7,1
,2132,12,2188,16,13,7,1
,2318,24,2022,16,13,7,1
,2380,11,1384,16,13,7,1
,2388,11,1384,16,13,7,1
,970,31,1744,16,13,7,1
,2235,21,2333,16,13,7,1
,5454,11,1384,16,13,7,1
,4802,11,1384,16,13,7,1
,7629,29,2188,16,19,13,7
,3413,21,2333,16,13,7,1
,3384,12,2188,16,13,7,1
,608,11,1384,16,13,7,1
,3644,21,2333,16,13,7,1
,771,29,2188,16,19,13,7
,7287,31,1744,16,13,7,1
,1284,21,2333,16,13,7,1
,2897,11,1384,16,13,7,1
,1567,11,1384,16,13,7,1
,3578,11,1384,16,13,7,1
,4205,11,1384,16,13,7,1
,2382,11,1384,16,13,7,1
,3887,11,1384,16,13,7,1
,1610,31,1744,16,13,7,1
,6674,21,2333,16,13,7,1
,3486,21,2333,16,13,7,1
,3154,21,2333,16,13,7,1
,3727,11,1384,16,13,7,1
,4225,21,2333,16,13,7,1
,5924,11,1384,16,13,7,1
,6403,31,1744,16,13,7,1
,777,11,1384,16,13,7,1
,2469,11,1384,16,13,7,1
,897,31,1744,16,13,7,1
,2623,11,1384,16,13,7,1
,4538,21,2333,16,13,7,1
,1865,19,2188,16,19,13,7
,1066,31,1744,16,13,7,1
,1663,31,1744,16,13,7,1
,4198,13,2188,16,13,7,1
,7651,21,2333,16,13,7,1
,3521,19,2188,16,19,13,7
,5349,31,1744,16,13,7,1
,1686,18,2188,16,19,13,7
,2555,11,1384,16,13,7,1
,102,11,1384,16,13,7,1
,5995,11,1384,16,13,7,1
,2543,28,2188,16,19,13,7
,4661,15,2188,16,19,13,7
,2872,31,1744,16,13,7,1
,122,11,1384,16,13,7,1
,6243,21,2333,16,13,7,1
,3295,22,642,16,13,7,1
,8622,21,2333,16,13,7,1
,218,21,2333,16,13,7,1
,383,21,2333,16,13,7,1
,2339,31,1744,16,13,7,1
,8295,11,1384,16,13,7,1
,3487,21,2333,16,13,7,1
,1693,11,1384,16,13,7,1
,1353,21,2333,16,13,7,1
,2184,11,1384,16,13,7,1
,599,11,1384,16,13,7,1
,4120,24,2022,16,13,7,1
,9001,24,2022,16,13,7,1
,199,11,1384,16,13,7,1
,2700,11,1384,16,13,7,1
,247,29,2188,16,19,13,7
,2146,25,2188,16,19,13,7
,6676,21,2333,16,13,7,1
,205,21,2333,16,13,7,1
,1959,19,2188,16,19,13,7
,2148,21,2333,16,13,7,1
,3175,31,1744,16,13,7,1
,4656,13,2188,16,13,7,1
,3063,29,2188,16,19,13,7
,1030,11,1384,16,13,7,1
,2295,14,2188,16,13,7,1
,2085,21,2333,16,13,7,1
,5253,31,1744,16,13,7,1
,3080,11,1384,16,13,7,1
,8126,11,1384,16,13,7,1
,4002,11,1384,16,13,7,1
,2576,11,1384,16,13,7,1
,1215,11,1384,16,13,7,1
,851,21,2333,16,13,7,1
,2015,11,1384,16,13,7,1
,5940,11,1384,16,13,7,1
,770,31,1744,16,13,7,1
,1280,21,2333,16,13,7,1
,2525,21,2333,16,13,7,1
,9248,21,2333,16,13,7,1
,8284,29,2188,16,19,13,7
,3057,21,2333,16,13,7,1
,7260,31,1744,16,13,7,1
,4901,11,1384,16,13,7,1
,3708,31,1744,16,13,7,1
,3085,11,1384,16,13,7,1
,6372,11,1384,16,13,7,1
,5350,32,2188,16,13,7,1
,6618,22,642,16,13,7,1
,5109,31,1744,16,13,7,1
,5983,21,2333,16,13,7,1
,4479,11,1384,16,13,7,1
,3284,31,1744,16,13,7,1
,1316,21,2333,16,13,7,1
,1698,31,1744,16,13,7,1
,164,21,2333,16,13,7,1
,589,21,2333,16,13,7,1
,7200,29,2188,16,19,13,7
,1403,11,1384,16,13,7,1
,1209,23,1529,16,13,7,1
,3082,31,1744,16,13,7,1
,9604,21,2333,16,13,7,1
,4082,24,2022,16,13,7,1
,2645,31,1744,16,13,7,1
,2170,21,2333,16,13,7,1
,3881,11,1384,16,13,7,1
,5307,21,2333,16,13,7,1
,1588,11,1384,16,13,7,1
,4351,21,2333,16,13,7,1
,3885,19,2188,16,19,13,7
,5134,21,2333,16,13,7,1
,556,12,2188,16,13,7,1
,4060,11,1384,16,13,7,1
,1086,32,2188,16,13,7,1
,4243,23,1529,16,13,7,1
,2515,13,2188,16,13,7,1
,2103,11,1384,16,13,7,1
,2095,22,642,16,13,7,1
,1288,31,1744,16,13,7,1
,2524,11,1384,16,13,7,1
,4807,11,1384,16,13,7,1
,3824,11,1384,16,13,7,1
,363,11,1384,16,13,7,1
,1102,12,2188,16,13,7,1
,8059,11,1384,16,13,7,1
,6277,31,1744,16,13,7,1
,6829,29,2188,16,19,13,7
,5291,21,2333,16,13,7,1
,1177,11,1384,16,13,7,1
,6913,31,1744,16,13,7,1
,452,11,1384,16,13,7,1
,1029,32,2188,16,13,7,1
,4738,11,1384,16,13,7,1
,3601,21,2333,16,13,7,1
,5281,21,2333,16,13,7,1
,2066,29,2188,16,19,13,7
,6147,11,1384,16,13,7,1
,1661,11,1384,16,13,7,1
,5050,31,1744,16,13,7,1
,841,31,1744,16,13,7,1
,6364,35,2188,16,19,13,7
,1941,11,1384,16,13,7,1
,5002,29,2188,16,19,13,7
,818,21,2333,16,13,7,1
,3419,31,1744,16,13,7,1
,860,11,1384,16,13,7,1
,2790,11,1384,16,13,7,1
,6520,11,1384,16,13,7,1
,1153,29,2188,16,19,13,7
,1436,21,2333,16,13,7,1
,1463,21,2333,16,13,7,1
,743,24,2022,16,13,7,1
,649,22,642,16,13,7,1
,4839,21,2333,16,13,7,1
,2881,21,2333,16,13,7,1
,4442,21,2333,16,13,7,1
,5115,31,1744,16,13,7,1
,5989,21,2333,16,13,7,1
,482,11,1384,16,13,7,1
,8503,21,2333,16,13,7,1
,4720,31,1744,16,13,7,1
,5904,21,2333,16,13,7,1
,3551,11,1384,16,13,7,1
,1771,21,2333,16,13,7,1
,1158,21,2333,16,13,7,1
,1206,21,2333,16,13,7,1
,9436,21,2333,16,13,7,1
,6065,31,1744,16,13,7,1
,2821,29,2188,16,19,13,7
,1705,11,1384,16,13,7,1
,3243,19,2188,16,19,13,7
,3799,11,1384,16,13,7,1
,4135,21,2333,16,13,7,1
,8382,11,1384,16,13,7,1
,2710,11,1384,16,13,7,1
,8162,31,1744,16,13,7,1
,4504,15,2188,16,19,13,7
,7307,29,2188,16,19,13,7
,826,29,2188,16,19,13,7
,1855,11,1384,16,13,7,1
,2215,11,1384,16,13,7,1
,2746,11,1384,16,13,7,1
,3437,11,1384,16,13,7,1
,4784,27,2188,16,19,13,7
,186,31,1744,16,13,7,1
,4046,29,2188,16,19,13,7
,3848,21,2333,16,13,7,1
,2208,11,1384,16,13,7,1
,748,21,2333,16,13,7,1
,5425,31,1744,16,13,7,1
,2733,21,2333,16,13,7,1
,3991,11,1384,16,13,7,1
,3148,11,1384,16,13,7,1
,2389,21,2333,16,13,7,1
,963,29,2188,16,19,13,7
,5657,11,1384,16,13,7,1
,4465,21,2333,16,13,7,1
,4039,19,2188,16,19,13,7
,7445,29,2188,16,19,13,7
,3633,21,2333,16,13,7,1
,2107,11,1384,16,13,7,1
,6686,11,1384,16,13,7,1
,1224,11,1384,16,13,7,1
,5829,21,2333,16,13,7,1
,1626,11,1384,16,13,7,1
,5905,21,2333,16,13,7,1
,4127,31,1744,16,13,7,1
,652,35,2188,16,19,13,7
,1456,31,1744,16,13,7,1
,1493,31,1744,16,13,7,1
,3484,11,1384,16,13,7,1
,4295,14,2188,16,13,7,1
,7303,21,2333,16,13,7,1
,9499,21,2333,16,13,7,1
,799,11,1384,16,13,7,1
,2026,24,2022,16,13,7,1
,675,11,1384,16,13,7,1
,2782,11,1384,16,13,7,1
,2607,11,1384,16,13,7,1
,3049,31,1744,16,13,7,1
,2668,11,1384,16,13,7,1
,2450,12,2188,16,13,7,1
,4434,11,1384,16,13,7,1
,1801,13,2188,16,13,7,1
,6394,11,1384,16,13,7,1
,4965,11,1384,16,13,7,1
,1840,21,2333,16,13,7,1
,3480,21,2333,16,13,7,1
,7236,21,2333,16,13,7,1
,5453,21,2333,16,13,7,1
,1301,23,1529,16,13,7,1
,2803,11,1384,16,13,7,1
,2650,31,1744,16,13,7,1
,2177,11,1384,16,13,7,1
,8352,21,2333,16,13,7,1
,2563,11,1384,16,13,7,1
,4391,21,2333,16,13,7,1
,5569,11,1384,16,13,7,1
,5447,31,1744,16,13,7,1
,1195,29,2188,16,19,13,7
,776,11,1384,16,13,7,1
,6157,21,2333,16,13,7,1
,2293,11,1384,16,13,7,1
,5112,21,2333,16,13,7,1
,4290,11,1384,16,13,7,1
,6222,39,2188,16,19,13,7
,480,31,1744,16,13,7,1
,5918,29,2188,16,19,13,7
,2227,12,2188,16,13,7,1
,6961,25,2188,16,19,13,7
,1253,14,2188,16,13,7,1
,4274,21,2333,16,13,7,1
,8398,11,1384,16,13,7,1
,1491,21,2333,16,13,7,1
,4626,21,2333,16,13,7,1
,3210,29,2188,16,19,13,7
,1054,29,2188,16,19,13,7
,5191,31,1744,16,13,7,1
,369,21,2333,16,13,7,1
,9464,21,2333,16,13,7,1
,3473,31,1744,16,13,7,1
,3732,11,1384,16,13,7,1
,721,21,2333,16,13,7,1
,7452,11,1384,16,13,7,1
,3506,15,2188,16,19,13,7
,998,31,1744,16,13,7,1
,2178,11,1384,16,13,7,1
,4257,11,1384,16,13,7,1
,2561,21,2333,16,13,7,1
,1521,17,2188,16,19,13,7
,6958,21,2333,16,13,7,1
,4765,11,1384,16,13,7,1
,1611,11,1384,16,13,7,1
,1492,21,2333,16,13,7,1
,9628,21,2333,16,13,7,1
,2271,21,2333,16,13,7,1
,1724,31,1744,16,13,7,1
,1678,11,1384,16,13,7,1
,4335,11,1384,16,13,7,1
,4585,21,2333,16,13,7,1
,880,22,642,16,13,7,1
,1479,15,2188,16,19,13,7
,1580,11,1384,16,13,7,1
,3393,11,1384,16,13,7,1
,6741,11,1384,16,13,7,1
,7890,21,2333,16,13,7,1
,5550,31,1744,16,13,7,1
,4137,29,2188,16,19,13,7
,2905,31,1744,16,13,7,1
,5582,11,1384,16,13,7,1
,1372,11,1384,16,13,7,1
,56,11,1384,16,13,7,1
,1882,19,2188,16,19,13,7
,1381,24,2022,16,13,7,1
,994,21,2333,16,13,7,1
,4994,11,1384,16,13,7,1
,2172,11,1384,16,13,7,1
,1881,22,642,16,13,7,1
,366,21,2333,16,13,7,1
,525,21,2333,16,13,7,1
,2165,11,1384,16,13,7,1
,1843,11,1384,16,13,7,1
,5373,31,1744,16,13,7,1
,4769,31,1744,16,13,7,1
,4799,11,1384,16,13,7,1
,4772,11,1384,16,13,7,1
,8351,31,1744,16,13,7,1
,371,11,1384,16,13,7,1
,6259,21,2333,16,13,7,1
,4374,11,1384,16,13,7,1
,2570,21,2333,16,13,7,1
,3693,21,2333,16,13,7,1
,6373,31,1744,16,13,7,1
,4153,11,1384,16,13,7,1
,4781,11,1384,16,13,7,1
,4045,21,2333,16,13,7,1
,3743,11,1384,16,13,7,1
,2614,21,2333,16,13,7,1
,5401,11,1384,16,13,7,1
,7006,11,1384,16,13,7,1
,878,29,2188,16,19,13,7
,3641,11,1384,16,13,7,1
,4607,11,1384,16,13,7,1
,526,21,2333,16,13,7,1
,5257,21,2333,16,13,7,1
,5126,35,2188,16,19,13,7
,1543,11,1384,16,13,7,1
,4641,29,2188,16,19,13,7
,254,11,1384,16,13,7,1
,1256,24,2022,16,13,7,1
,6626,11,1384,16,13,7,1
,1432,21,2333,16,13,7,1
,67,21,2333,16,13,7,1
,173,11,1384,16,13,7,1
,3101,11,1384,16,13,7,1
,4818,11,1384,16,13,7,1
,4630,23,1529,16,13,7,1
,6945,31,1744,16,13,7,1
,6302,21,2333,16,13,7,1
,6231,11,1384,16,13,7,1
,2932,11,1384,16,13,7,1
,3602,11,1384,16,13,7,1
,6842,31,1744,16,13,7,1
,4751,31,1744,16,13,7,1
,3263,31,1744,16,13,7,1
,1181,22,642,16,13,7,1
,1151,21,2333,16,13,7,1
,7956,21,2333,16,13,7,1
,2975,11,1384,16,13,7,1
,4831,11,1384,16,13,7,1
,1291,31,1744,16,13,7,1
,6042,21,2333,16,13,7,1
,2394,11,1384,16,13,7,1
,2340,11,1384,16,13,7,1
,1587,11,1384,16,13,7,1
,1346,21,2333,16,13,7,1
,2730,11,1384,16,13,7,1
,1446,11,1384,16,13,7,1
,4783,11,1384,16,13,7,1
,3892,27,2188,16,19,13,7
,2111,21,2333,16,13,7,1
,2585,11,1384,16,13,7,1
,700,19,2188,16,19,13,7
,3468,11,1384,16,13,7,1
,486,34,2188,16,13,7,1
,6006,27,2188,16,19,13,7
,4302,11,1384,16,13,7,1
,4506,12,2188,16,13,7,1
,1062,11,1384,16,13,7,1
,4959,31,1744,16,13,7,1
,6783,12,2188,16,13,7,1
,1290,11,1384,16,13,7,1
,803,12,2188,16,13,7,1
,1811,21,2333,16,13,7,1
,1990,11,1384,16,13,7,1
,5250,31,1744,16,13,7,1
,4621,31,1744,16,13,7,1
,337,31,1744,16,13,7,1
,4614,15,2188,16,19,13,7
,3409,11,1384,16,13,7,1
,1278,11,1384,16,13,7,1
,4774,21,2333,16,13,7,1
,1569,13,2188,16,13,7,1
,1932,11,1384,16,13,7,1
,716,23,1529,16,13,7,1
,6876,31,1744,16,13,7,1
,1654,21,2333,16,13,7,1
,2465,11,1384,16,13,7,1
,6159,31,1744,16,13,7,1
,356,11,1384,16,13,7,1
,648,21,2333,16,13,7,1
,642,31,1744,16,13,7,1
,8953,29,2188,16,19,13,7
,3282,11,1384,16,13,7,1
,3783,11,1384,16,13,7,1
,1478,11,1384,16,13,7,1
,7902,12,2188,16,13,7,1
,6383,31,1744,16,13,7,1
,317,31,1744,16,13,7,1
,2572,12,2188,16,13,7,1
,3689,21,2333,16,13,7,1
,9241,21,2333,16,13,7,1
,1464,21,2333,16,13,7,1
,4443,11,1384,16,13,7,1
,1885,21,2333,16,13,7,1
,2537,19,2188,16,19,13,7
,4871,33,2188,16,13,7,1
,6668,11,1384,16,13,7,1
,6700,31,1744,16,13,7,1
,2669,29,2188,16,19,13,7
,6193,11,1384,16,13,7,1
,83,21,2333,16,13,7,1
,3926,11,1384,16,13,7,1
,4048,11,1384,16,13,7,1
,6015,12,2188,16,13,7,1
,2396,31,1744,16,13,7,1
,2457,11,1384,16,13,7,1
,456,24,2022,16,13,7,1
,7397,21,2333,16,13,7,1
,2800,29,2188,16,19,13,7
,2727,23,1529,16,13,7,1
,4105,25,2188,16,19,13,7
,2571,11,1384,16,13,7,1
,8175,29,2188,16,19,13,7
,5175,11,1384,16,13,7,1
,4987,29,2188,16,19,13,7
,3297,31,1744,16,13,7,1
,3920,31,1744,16,13,7,1
,1764,21,2333,16,13,7,1
,2729,11,1384,16,13,7,1
,2259,28,2188,16,19,13,7
,2802,29,2188,16,19,13,7
,2113,19,2188,16,19,13,7
,5917,21,2333,16,13,7,1
,2475,21,2333,16,13,7,1
,7265,21,2333,16,13,7,1
,1938,21,2333,16,13,7,1
,1992,21,2333,16,13,7,1
,2546,31,1744,16,13,7,1
,2351,29,2188,16,19,13,7
,2765,31,1744,16,13,7,1
,4896,14,2188,16,13,7,1
,2659,14,2188,16,13,7,1
,7461,11,1384,16,13,7,1
,1883,11,1384,16,13,7,1
,3860,11,1384,16,13,7,1
,5018,11,1384,16,13,7,1
,4068,18,2188,16,19,13,7
,8459,21,2333,16,13,7,1
,4358,21,2333,16,13,7,1
,2028,12,2188,16,13,7,1
,202,11,1384,16,13,7,1
,3995,21,2333,16,13,7,1
,7478,11,1384,16,13,7,1
,2126,11,1384,16,13,7,1
,3390,21,2333,16,13,7,1
,4134,11,1384,16,13,7,1
,4750,31,1744,16,13,7,1
,7338,29,2188,16,19,13,7
,7102,21,2333,16,13,7,1
,2824,31,1744,16,13,7,1
,4589,11,1384,16,13,7,1
,4797,11,1384,16,13,7,1
,2022,31,1744,16,13,7,1
,2222,29,2188,16,19,13,7
,4457,11,1384,16,13,7,1
,7429,31,1744,16,13,7,1
,1616,29,2188,16,19,13,7
,4696,11,1384,16,13,7,1
,1716,29,2188,16,19,13,7
,1593,11,1384,16,13,7,1
,4349,11,1384,16,13,7,1
,8754,11,1384,16,13,7,1
,8442,21,2333,16,13,7,1
,1643,14,2188,16,13,7,1
,4823,31,1744,16,13,7,1
,2284,11,1384,16,13,7,1
,2968,11,1384,16,13,7,1
,3378,11,1384,16,13,7,1
,5641,39,2188,16,19,13,7
,76,21,2333,16,13,7,1
,4431,11,1384,16,13,7,1
,1238,29,2188,16,19,13,7
,1602,21,2333,16,13,7,1
,3955,25,2188,16,19,13,7
,739,21,2333,16,13,7,1
,6580,11,1384,16,13,7,1
,5635,31,1744,16,13,7,1
,2267,11,1384,16,13,7,1
,6455,21,2333,16,13,7,1
,3989,11,1384,16,13,7,1
,1734,11,1384,16,13,7,1
,4376,11,1384,16,13,7,1
,1186,31,1744,16,13,7,1
,1846,31,1744,16,13,7,1
,3564,11,1384,16,13,7,1
,4231,18,2188,16,19,13,7
,4571,13,2188,16,13,7,1
,4652,19,2188,16,19,13,7
,2084,11,1384,16,13,7,1
,1046,21,2333,16,13,7,1
,768,29,2188,16,19,13,7
,4593,13,2188,16,13,7,1
,7292,29,2188,16,19,13,7
,259,29,2188,16,19,13,7
,444,21,2333,16,13,7,1
,1344,31,1744,16,13,7,1
,4409,25,2188,16,19,13,7
,1161,11,1384,16,13,7,1
,590,11,1384,16,13,7,1
,4456,21,2333,16,13,7,1
,3236,21,2333,16,13,7,1
,2218,11,1384,16,13,7,1
,1991,11,1384,16,13,7,1
,682,14,2188,16,13,7,1
,707,11,1384,16,13,7,1
,3912,11,1384,16,13,7,1
,2344,27,2188,16,19,13,7
,681,31,1744,16,13,7,1
,1950,11,1384,16,13,7,1
,5154,31,1744,16,13,7,1
,4236,31,1744,16,13,7,1
,1347,28,2188,16,19,13,7
,2138,19,2188,16,19,13,7
,3399,19,2188,16,19,13,7
,654,11,1384,16,13,7,1
,4889,31,1744,16,13,7,1
,1623,11,1384,16,13,7,1
,2280,11,1384,16,13,7,1
,638,21,2333,16,13,7,1
,2709,21,2333,16,13,7,1
,2141,25,2188,16,19,13,7
,1922,11,1384,16,13,7,1
,7088,21,2333,16,13,7,1
,3829,19,2188,16,19,13,7
,3339,19,2188,16,19,13,7
,2936,11,1384,16,13,7,1
,2301,29,2188,16,19,13,7
,1416,11,1384,16,13,7,1
,3425,11,1384,16,13,7,1
,8534,21,2333,16,13,7,1
,115,21,2333,16,13,7,1
,7936,11,1384,16,13,7,1
,3988,11,1384,16,13,7,1
,1198,23,1529,16,13,7,1
,2962,11,1384,16,13,7,1
,4851,11,1384,16,13,7,1
,5260,31,1744,16,13,7,1
,4468,11,1384,16,13,7,1
,5440,31,1744,16,13,7,1
,2327,25,2188,16,19,13,7
,1837,11,1384,16,13,7,1
,5006,11,1384,16,13,7,1
,4429,31,1744,16,13,7,1
,3611,11,1384,16,13,7,1
,3230,11,1384,16,13,7,1
,4918,11,1384,16,13,7,1
,8610,28,2188,16,19,13,7
,3673,11,1384,16,13,7,1
,4421,21,2333,16,13,7,1
,163,21,2333,16,13,7,1
,7691,21,2333,16,13,7,1
,7502,11,1384,16,13,7,1
,3108,21,2333,16,13,7,1
,3971,21,2333,16,13,7,1
,2547,29,2188,16,19,13,7
,7965,11,1384,16,13,7,1
,459,11,1384,16,13,7,1
,2006,11,1384,16,13,7,1
,7155,28,2188,16,19,13,7
,4717,27,2188,16,19,13,7
,5532,11,1384,16,13,7,1
,1502,15,2188,16,19,13,7
,3857,11,1384,16,13,7,1
,8849,11,1384,16,13,7,1
,5127,21,2333,16,13,7,1
,3166,22,642,16,13,7,1
,6513,21,2333,16,13,7,1
,5015,11,1384,16,13,7,1
,797,19,2188,16,19,13,7
,9540,21,2333,16,13,7,1
,7556,29,2188,16,19,13,7
,3481,11,1384,16,13,7,1
,7370,29,2188,16,19,13,7
,2999,24,2022,16,13,7,1
,4650,21,2333,16,13,7,1
,2508,21,2333,16,13,7,1
,717,19,2188,16,19,13,7
,7011,29,2188,16,19,13,7
,2522,22,642,16,13,7,1
,4300,21,2333,16,13,7,1
,3701,11,1384,16,13,7,1
,4887,31,1744,16,13,7,1
,194,11,1384,16,13,7,1
,3535,24,2022,16,13,7,1
,3598,11,1384,16,13,7,1
,3366,14,2188,16,13,7,1
,744,11,1384,16,13,7,1
,1163,14,2188,16,13,7,1
,7291,21,2333,16,13,7,1
,1406,31,1744,16,13,7,1
,4567,21,2333,16,13,7,1
,588,21,2333,16,13,7,1
,6731,31,1744,16,13,7,1
,8530,13,2188,16,13,7,1
,313,21,2333,16,13,7,1
,856,11,1384,16,13,7,1
,3909,11,1384,16,13,7,1
,4742,22,642,16,13,7,1
,3026,15,2188,16,19,13,7
,2068,11,1384,16,13,7,1
,3103,31,1744,16,13,7,1
,6417,31,1744,16,13,7,1
,541,21,2333,16,13,7,1
,591,21,2333,16,13,7,1
,837,19,2188,16,19,13,7
,4354,15,2188,16,19,13,7
,2663,13,2188,16,13,7,1
,395,31,1744,16,13,7,1
,4034,23,1529,16,13,7,1
,4478,11,1384,16,13,7,1
,5024,21,2333,16,13,7,1
,4699,11,1384,16,13,7,1
,4356,11,1384,16,13,7,1
,7517,31,1744,16,13,7,1
,3681,11,1384,16,13,7,1
,5130,31,1744,16,13,7,1
,629,21,2333,16,13,7,1
,4317,23,1529,16,13,7,1
,7075,21,2333,16,13,7,1
,5417,21,2333,16,13,7,1
,381,21,2333,16,13,7,1
,5326,31,1744,16,13,7,1
,4075,11,1384,16,13,7,1
,544,29,2188,16,19,13,7
,4752,11,1384,16,13,7,1
,7320,21,2333,16,13,7,1
,6321,35,2188,16,19,13,7
,5301,29,2188,16,19,13,7
,3433,15,2188,16,19,13,7
,5772,21,2333,16,13,7,1
,4041,18,2188,16,19,13,7
,3756,11,1384,16,13,7,1
,1577,11,1384,16,13,7,1
,6899,21,2333,16,13,7,1
,7108,21,2333,16,13,7,1
,6130,31,1744,16,13,7,1
,4006,27,2188,16,19,13,7
,3565,21,2333,16,13,7,1
,3954,21,2333,16,13,7,1
,6029,29,2188,16,19,13,7
,7325,21,2333,16,13,7,1
,1306,11,1384,16,13,7,1
,5153,31,1744,16,13,7,1
,8985,25,2188,16,19,13,7
,2764,15,2188,16,19,13,7
,5893,21,2333,16,13,7,1
,4723,21,2333,16,13,7,1
,2677,11,1384,16,13,7,1
,1607,21,2333,16,13,7,1
,6847,21,2333,16,13,7,1
,821,31,1744,16,13,7,1
,2130,11,1384,16,13,7,1
,150,21,2333,16,13,7,1
,7536,21,2333,16,13,7,1
,6872,21,2333,16,13,7,1
,1182,31,1744,16,13,7,1
,6226,29,2188,16,19,13,7
,1294,21,2333,16,13,7,1
,1236,21,2333,16,13,7,1
,4262,11,1384,16,13,7,1
,3043,21,2333,16,13,7,1
,5962,11,1384,16,13,7,1
,3211,12,2188,16,13,7,1
,6046,39,2188,16,19,13,7
,2521,11,1384,16,13,7,1
,1889,11,1384,16,13,7,1
,953,19,2188,16,19,13,7
,1620,31,1744,16,13,7,1
,6510,31,1744,16,13,7,1
,4694,31,1744,16,13,7,1
,4309,11,1384,16,13,7,1
,1767,19,2188,16,19,13,7
,8826,21,2333,16,13,7,1
,1322,31,1744,16,13,7,1
,2771,11,1384,16,13,7,1
,3474,25,2188,16,19,13,7
,5811,21,2333,16,13,7,1
,8651,27,2188,16,19,13,7
,4031,21,2333,16,13,7,1
,1819,11,1384,16,13,7,1
,967,29,2188,16,19,13,7
,1358,31,1744,16,13,7,1
,1010,11,1384,16,13,7,1
,5808,31,1744,16,13,7,1
,1362,31,1744,16,13,7,1
,1516,21,2333,16,13,7,1
,1143,29,2188,16,19,13,7
